STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1684;2017072410:06;    1;  135.0;  166.0;  229.0;  46;    36.02;2017072411:00;eor
       1684;2017072411:06;    1;  138.0;  106.0;  111.0;   0;    31.94;2017072412:00;eor
       1684;2017072412:06;    1;  138.0;  105.0;  109.0;   0;    31.95;2017072413:00;eor
       1684;2017072413:06;    1;  136.0;  133.0;  139.0;   0;    36.05;2017072414:00;eor
       1684;2017072414:06;    1;  139.0;  117.0;  122.0;   0;    43.00;2017072415:00;eor
       1684;2017072415:06;    1;  140.0;   85.0;   89.0;   0;    51.51;2017072416:00;eor
       1684;2017072416:06;    1;  143.0;   39.0;   40.0;   0;    60.74;2017072417:00;eor
       1684;2017072417:06;    1;  141.0;   23.0;   23.0;   0;    70.13;2017072418:00;eor
       1684;2017072418:06;    1;  140.0;    9.0;    9.0;   0;    79.30;2017072419:00;eor
       1684;2017072419:06;    1;  140.0;    2.0;    2.0;   0;    87.90;2017072420:00;eor
       1684;2017072420:06;    1;  140.0;    0.0;    0.0;   0;    95.57;2017072421:00;eor
       1684;2017072421:06;    1;  139.0;    0.0;    0.0;   0;   101.90;2017072422:00;eor
       1684;2017072422:06;    1;  140.0;    0.0;    0.0;   0;   106.46;2017072423:00;eor
       1684;2017072423:06;    1;  141.0;    0.0;    0.0;   0;   108.87;2017072500:00;eor
       1684;2017072500:06;    1;  140.0;    0.0;    0.0;   0;   108.88;2017072501:00;eor
       1684;2017072501:06;    1;  139.0;    0.0;    0.0;   0;   106.49;2017072502:00;eor
       1684;2017072502:06;    1;  137.0;    0.0;    0.0;   0;   101.94;2017072503:00;eor
       1684;2017072503:06;    1;  137.0;    0.0;    0.0;   0;    95.62;2017072504:00;eor
       1684;2017072504:06;    1;  136.0;    1.0;    1.0;   0;    87.97;2017072505:00;eor
       1684;2017072505:06;    1;  135.0;    4.0;    5.0;   0;    79.38;2017072506:00;eor
       1684;2017072506:06;    1;  133.0;   27.0;   28.0;   0;    70.22;2017072507:00;eor
       1684;2017072507:06;    1;  133.0;   62.0;   63.0;   0;    60.84;2017072508:00;eor
       1684;2017072508:06;    1;  134.0;   99.0;  101.0;   0;    51.63;2017072509:00;eor
       1684;2017072509:06;    1;  130.0;  158.0;  181.0;  14;    43.14;2017072510:00;eor
       1684;2017072510:06;    1;  129.0;  141.0;  207.0;  31;    36.22;2017072511:00;eor
       1684;2017072511:06;    1;  138.0;  124.0;  128.0;   0;    32.16;2017072512:00;eor
       1684;2017072512:06;    1;  132.0;  146.0;  185.0;  15;    32.16;2017072513:00;eor
       1684;2017072513:06;    1;  134.0;  102.0;  155.0;  17;    36.24;2017072514:00;eor
       1684;2017072514:06;    1;  137.0;  115.0;  131.0;   9;    43.17;2017072515:00;eor
       1684;2017072515:06;    1;  131.0;   74.0;   99.0;  16;    51.68;2017072516:00;eor
       1684;2017072516:06;    1;  124.0;   52.0;  119.0;  40;    60.90;2017072517:00;eor
       1684;2017072517:06;    1;  129.0;   40.0;   43.0;   3;    70.29;2017072518:00;eor
       1684;2017072518:06;    1;  129.0;   19.0;   20.0;   1;    79.47;2017072519:00;eor
       1684;2017072519:06;    1;  138.0;    1.0;    1.0;   0;    88.08;2017072520:00;eor
       1684;2017072520:06;    1;  134.0;    0.0;    0.0;   0;    95.75;2017072521:00;eor
       1684;2017072521:06;    1;  130.0;    0.0;    0.0;   0;   102.10;2017072522:00;eor
       1684;2017072522:06;    1;  123.0;    0.0;    0.0;   0;   106.67;2017072523:00;eor
       1684;2017072523:06;    1;  131.0;    0.0;    0.0;   0;   109.09;2017072600:00;eor
       1684;2017072600:06;    1;  132.0;    0.0;    0.0;   0;   109.09;2017072601:00;eor
       1684;2017072601:06;    1;  134.0;    0.0;    0.0;   0;   106.70;2017072602:00;eor
       1684;2017072602:06;    1;  136.0;    0.0;    0.0;   0;   102.14;2017072603:00;eor
       1684;2017072603:06;    1;  132.0;    0.0;    0.0;   0;    95.81;2017072604:00;eor
       1684;2017072604:06;    1;  134.0;    2.0;    2.0;   0;    88.15;2017072605:00;eor
       1684;2017072605:06;    1;  135.0;   10.0;   10.0;   0;    79.55;2017072606:00;eor
       1684;2017072606:06;    1;  128.0;   58.0;   70.0;  15;    70.39;2017072607:00;eor
       1684;2017072607:06;    1;  132.0;   83.0;  103.0;  10;    61.00;2017072608:00;eor
       1684;2017072608:06;    1;  138.0;   80.0;   81.0;   2;    51.80;2017072609:00;eor
       1684;2017072609:06;    1;  133.0;  133.0;  225.0;  34;    43.32;2017072610:00;eor
       1684;2017072610:06;    1;  128.0;  101.0;  212.0;  34;    36.42;2017072611:00;eor
       1684;2017072611:06;    1;  131.0;  116.0;  213.0;  32;    32.37;2017072612:00;eor
       1684;2017072612:06;    1;  133.0;  104.0;  215.0;  30;    32.38;2017072613:00;eor
       1684;2017072613:06;    1;  129.0;  118.0;  285.0;  51;    36.45;2017072614:00;eor
       1684;2017072614:06;    1;  136.0;  131.0;  156.0;  20;    43.36;2017072615:00;eor
       1684;2017072615:06;    1;  139.0;   89.0;   92.0;   2;    51.85;2017072616:00;eor
       1684;2017072616:06;    1;  141.0;   49.0;   50.0;   0;    61.06;2017072617:00;eor
       1684;2017072617:06;    1;  142.0;   23.0;   24.0;   0;    70.46;2017072618:00;eor
       1684;2017072618:06;    1;  141.0;    7.0;    7.0;   0;    79.64;2017072619:00;eor
       1684;2017072619:06;    1;  141.0;    0.0;    1.0;   0;    88.26;2017072620:00;eor
       1684;2017072620:06;    1;  141.0;    0.0;    0.0;   0;    95.95;2017072621:00;eor
       1684;2017072621:06;    1;  140.0;    0.0;    0.0;   0;   102.30;2017072622:00;eor
       1684;2017072622:06;    1;  139.0;    0.0;    0.0;   0;   106.89;2017072623:00;eor
       1684;2017072623:06;    1;  138.0;    0.0;    0.0;   0;   109.31;2017072700:00;eor
       1684;2017072700:06;    1;  136.0;    0.0;    0.0;   0;   109.32;2017072701:00;eor
       1684;2017072701:06;    1;  137.0;    0.0;    0.0;   0;   106.91;2017072702:00;eor
       1684;2017072702:06;    1;  138.0;    0.0;    0.0;   0;   102.34;2017072703:00;eor
       1684;2017072703:06;    1;  138.0;    0.0;    0.0;   0;    96.00;2017072704:00;eor
       1684;2017072704:06;    1;  137.0;    0.0;    1.0;   0;    88.33;2017072705:00;eor
       1684;2017072705:06;    1;  135.0;    7.0;    7.0;   0;    79.72;2017072706:00;eor
       1684;2017072706:06;    1;  135.0;   16.0;   17.0;   0;    70.55;2017072707:00;eor
       1684;2017072707:06;    1;  134.0;   28.0;   29.0;   0;    61.17;2017072708:00;eor
       1684;2017072708:06;    1;  133.0;   93.0;   98.0;   3;    51.97;2017072709:00;eor
       1684;2017072709:06;    1;  131.0;  176.0;  261.0;  46;    43.51;2017072710:00;eor
       1684;2017072710:06;    1;  137.0;  130.0;  143.0;   4;    36.63;2017072711:00;eor
       1684;2017072711:06;    1;  136.0;  168.0;  192.0;  14;    32.60;2017072712:00;eor
       1684;2017072712:06;    1;  135.0;  155.0;  205.0;  25;    32.61;2017072713:00;eor
       1684;2017072713:06;    1;  138.0;  143.0;  175.0;  19;    36.65;2017072714:00;eor
       1684;2017072714:06;    1;  139.0;  113.0;  124.0;   6;    43.55;2017072715:00;eor
       1684;2017072715:06;    1;  142.0;   50.0;   51.0;   0;    52.03;2017072716:00;eor
       1684;2017072716:06;    1;  142.0;   42.0;   43.0;   0;    61.24;2017072717:00;eor
