STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5792;2019102313:00;    1;   86.0;   54.0;  164.0;  60;    62.15;2019102314:00;eor
       5792;2019102314:00;    1;   84.0;   29.0;  156.0;  60;    67.64;2019102315:00;eor
       5792;2019102315:00;    1;   83.0;   19.0;   89.0;  60;    75.07;2019102316:00;eor
       5792;2019102316:00;    1;   84.0;   11.0;   11.0;   0;    83.82;2019102317:00;eor
       5792;2019102317:00;    1;   93.0;    1.0;    1.0;   0;    93.43;2019102318:00;eor
       5792;2019102318:00;    1;   95.0;    0.0;    0.0;   0;   103.48;2019102319:00;eor
       5792;2019102319:00;    1;   94.0;    0.0;    0.0;   0;   113.61;2019102320:00;eor
       5792;2019102320:00;    1;   96.0;    0.0;    0.0;   0;   123.40;2019102321:00;eor
       5792;2019102321:00;    1;   93.0;    0.0;    0.0;   0;   132.30;2019102322:00;eor
       5792;2019102322:00;    1;   92.0;    0.0;    0.0;   0;   139.44;2019102323:00;eor
       5792;2019102323:00;    1;   90.0;    0.0;    0.0;   0;   143.58;2019102400:00;eor
       5792;2019102400:00;    1;   91.0;    0.0;    0.0;   0;   143.59;2019102401:00;eor
       5792;2019102401:00;    1;   96.0;    0.0;    0.0;   0;   139.48;2019102402:00;eor
       5792;2019102402:00;    1;  100.0;    0.0;    0.0;   0;   132.36;2019102403:00;eor
       5792;2019102403:00;    1;  101.0;    0.0;    0.0;   0;   123.48;2019102404:00;eor
       5792;2019102404:00;    1;  102.0;    0.0;    0.0;   0;   113.70;2019102405:00;eor
       5792;2019102405:00;    1;  100.0;    0.0;    0.0;   0;   103.59;2019102406:00;eor
       5792;2019102406:00;    1;   98.0;    1.0;    1.0;   0;    93.57;2019102407:00;eor
       5792;2019102407:00;    1;   97.0;   11.0;   11.0;   0;    83.99;2019102408:00;eor
       5792;2019102408:00;    1;   98.0;   33.0;   33.0;   0;    75.27;2019102409:00;eor
       5792;2019102409:00;    1;   97.0;   64.0;   64.0;   0;    67.89;2019102410:00;eor
       5792;2019102410:00;    1;   95.0;  100.0;  109.0;  10;    62.44;2019102411:00;eor
       5792;2019102411:00;    1;   93.0;  109.0;  153.0;  60;    59.52;2019102412:00;eor
       5792;2019102412:00;    1;   93.0;  108.0;  154.0;  54;    59.54;2019102413:00;eor
       5792;2019102413:00;    1;  100.0;   94.0;  123.0;  22;    62.49;2019102414:00;eor
       5792;2019102414:00;    1;   96.0;   57.0;  111.0;  34;    67.96;2019102415:00;eor
       5792;2019102415:00;    1;   95.0;   44.0;   73.0;  38;    75.36;2019102416:00;eor
       5792;2019102416:00;    1;  114.0;   16.0;   16.0;   0;    84.10;2019102417:00;eor
       5792;2019102417:00;    1;  115.0;    1.0;    1.0;   0;    93.69;2019102418:00;eor
       5792;2019102418:00;    1;  114.0;    0.0;    0.0;   0;   103.73;2019102419:00;eor
       5792;2019102419:00;    1;  113.0;    0.0;    0.0;   0;   113.86;2019102420:00;eor
       5792;2019102420:00;    1;  106.0;    0.0;    0.0;   0;   123.67;2019102421:00;eor
       5792;2019102421:00;    1;   -999;    0.0;    0.0;   0;   132.59;2019102422:00;eor
       5792;2019102422:00;    1;  102.0;    0.0;    0.0;   0;   139.76;2019102423:00;eor
       5792;2019102423:00;    1;   94.0;    0.0;    0.0;   0;   143.92;2019102500:00;eor
       5792;2019102500:00;    1;   90.0;    0.0;    0.0;   0;   143.94;2019102501:00;eor
       5792;2019102501:00;    1;   87.0;    0.0;    0.0;   0;   139.80;2019102502:00;eor
       5792;2019102502:00;    1;  108.0;    0.0;    0.0;   0;   132.65;2019102503:00;eor
       5792;2019102503:00;    1;  113.0;    0.0;    0.0;   0;   123.75;2019102504:00;eor
       5792;2019102504:00;    1;  113.0;    0.0;    0.0;   0;   113.95;2019102505:00;eor
       5792;2019102505:00;    1;  114.0;    0.0;    0.0;   0;   103.85;2019102506:00;eor
       5792;2019102506:00;    1;  114.0;    0.0;    1.0;   0;    93.83;2019102507:00;eor
       5792;2019102507:00;    1;  111.0;   14.0;   14.0;   0;    84.26;2019102508:00;eor
       5792;2019102508:00;    1;  110.0;   34.0;   34.0;   0;    75.56;2019102509:00;eor
       5792;2019102509:00;    1;   -999;   79.0;  106.0;  25;    68.20;2019102510:00;eor
       5792;2019102510:00;    1;  105.0;  119.0;  152.0;  44;    62.77;2019102511:00;eor
       5792;2019102511:00;    1;  109.0;  164.0;  186.0;  41;    59.87;2019102512:00;eor
       5792;2019102512:00;    1;   87.0;   34.0;  203.0;  60;    59.88;2019102513:00;eor
       5792;2019102513:00;    1;   87.0;   31.0;  182.0;  60;    62.82;2019102514:00;eor
       5792;2019102514:00;    1;   88.0;   28.0;  144.0;  60;    68.27;2019102515:00;eor
       5792;2019102515:00;    1;   88.0;   21.0;   87.0;  60;    75.64;2019102516:00;eor
       5792;2019102516:00;    1;   87.0;   11.0;   26.0;  60;    84.36;2019102517:00;eor
       5792;2019102517:00;    1;   86.0;    1.0;    1.0;   0;    93.94;2019102518:00;eor
       5792;2019102518:00;    1;   86.0;    0.0;    0.0;   0;   103.98;2019102519:00;eor
       5792;2019102519:00;    1;   87.0;    0.0;    0.0;   0;   114.11;2019102520:00;eor
       5792;2019102520:00;    1;   88.0;    0.0;    0.0;   0;   123.93;2019102521:00;eor
       5792;2019102521:00;    1;   89.0;    0.0;    0.0;   0;   132.88;2019102522:00;eor
       5792;2019102522:00;    1;   89.0;    0.0;    0.0;   0;   140.08;2019102523:00;eor
       5792;2019102523:00;    1;   87.0;    0.0;    0.0;   0;   144.26;2019102600:00;eor
       5792;2019102600:00;    1;   88.0;    0.0;    0.0;   0;   144.28;2019102601:00;eor
       5792;2019102601:00;    1;   88.0;    0.0;    0.0;   0;   140.11;2019102602:00;eor
       5792;2019102602:00;    1;   87.0;    0.0;    0.0;   0;   132.94;2019102603:00;eor
       5792;2019102603:00;    1;   87.0;    0.0;    0.0;   0;   124.01;2019102604:00;eor
       5792;2019102604:00;    1;   86.0;    0.0;    0.0;   0;   114.21;2019102605:00;eor
       5792;2019102605:00;    1;   86.0;    0.0;    0.0;   0;   104.09;2019102606:00;eor
       5792;2019102606:00;    1;   86.0;    1.0;    1.0;   4;    94.08;2019102607:00;eor
       5792;2019102607:00;    1;   86.0;    9.0;   26.0;  59;    84.53;2019102608:00;eor
       5792;2019102608:00;    1;   87.0;   15.0;   88.0;  60;    75.84;2019102609:00;eor
       5792;2019102609:00;    1;   88.0;   18.0;  141.0;  60;    68.51;2019102610:00;eor
       5792;2019102610:00;    1;   88.0;   20.0;  180.0;  60;    63.10;2019102611:00;eor
       5792;2019102611:00;    1;   88.0;   20.0;  201.0;  60;    60.21;2019102612:00;eor
       5792;2019102612:00;    1;   88.0;   19.0;  201.0;  60;    60.22;2019102613:00;eor
       5792;2019102613:00;    1;   86.0;   18.0;  184.0;  60;    63.14;2019102614:00;eor
       5792;2019102614:00;    1;   85.0;   17.0;  147.0;  60;    68.57;2019102615:00;eor
       5792;2019102615:00;    1;   86.0;   14.0;   91.0;  60;    75.93;2019102616:00;eor
       5792;2019102616:00;    1;   85.0;    8.0;   28.0;  60;    84.63;2019102617:00;eor
       5792;2019102617:00;    1;   84.0;    1.0;    1.0;   8;    94.20;2019102618:00;eor
       5792;2019102618:00;    1;   84.0;    0.0;    0.0;   0;   104.23;2019102619:00;eor
       5792;2019102619:00;    1;   84.0;    0.0;    0.0;   0;   114.36;2019102620:00;eor
       5792;2019102619:59;    1;   84.0;    0.0;    0.0;   0;   124.19;2019102621:00;eor
       5792;2019102620:59;    1;   83.0;    0.0;    0.0;   0;   133.16;2019102622:00;eor
       5792;2019102621:59;    1;   83.0;    0.0;    0.0;   0;   140.39;2019102623:00;eor
       5792;2019102622:59;    1;   83.0;    0.0;    0.0;   0;   144.60;2019102700:00;eor
       5792;2019102623:59;    1;   82.0;    0.0;    0.0;   0;   144.62;2019102701:00;eor
       5792;2019102700:59;    1;   82.0;    0.0;    0.0;   0;   140.43;2019102702:00;eor
       5792;2019102701:59;    1;   82.0;    0.0;    0.0;   0;   133.22;2019102703:00;eor
       5792;2019102702:59;    1;   82.0;    0.0;    0.0;   0;   124.27;2019102704:00;eor
       5792;2019102703:59;    1;   82.0;    0.0;    0.0;   0;   114.46;2019102705:00;eor
       5792;2019102704:59;    1;   82.0;    0.0;    0.0;   0;   104.34;2019102706:00;eor
       5792;2019102705:59;    1;   82.0;    1.0;    1.0;   4;    94.33;2019102707:00;eor
       5792;2019102706:59;    1;   82.0;    9.0;   25.0;  59;    84.79;2019102708:00;eor
       5792;2019102707:59;    1;   83.0;   14.0;   89.0;  60;    76.13;2019102709:00;eor
       5792;2019102708:59;    1;   83.0;   17.0;  142.0;  60;    68.82;2019102710:00;eor
       5792;2019102709:59;    1;   83.0;   20.0;  182.0;  60;    63.43;2019102711:00;eor
       5792;2019102710:59;    1;   84.0;   20.0;  202.0;  60;    60.55;2019102712:00;eor
       5792;2019102711:59;    1;   84.0;   20.0;  201.0;  60;    60.56;2019102713:00;eor
       5792;2019102712:59;    1;   85.0;   20.0;  183.0;  60;    63.47;2019102714:00;eor
       5792;2019102713:59;    1;   87.0;   32.0;  123.0;  60;    68.88;2019102715:00;eor
       5792;2019102714:59;    1;   88.0;   32.0;   67.0;  42;    76.21;2019102716:00;eor
       5792;2019102715:59;    1;   90.0;   18.0;   21.0;  32;    84.90;2019102717:00;eor
       5792;2019102716:59;    1;   88.0;    1.0;    1.0;   1;    94.45;2019102718:00;eor
       5792;2019102717:59;    1;   90.0;    0.0;    0.0;   0;   104.47;2019102719:00;eor
