STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
      15000;2023010100:39;    1;   -999;    0.0;    0.0;   0;   151.63;2023010101:00;eor
      15000;2023010101:39;    1;   -999;    0.0;    0.0;   0;   147.20;2023010102:00;eor
      15000;2023010102:39;    1;   -999;    0.0;    0.0;   0;   139.88;2023010103:00;eor
      15000;2023010103:39;    1;   -999;    0.0;    0.0;   0;   131.09;2023010104:00;eor
      15000;2023010104:39;    1;   -999;    0.0;    0.0;   0;   121.72;2023010105:00;eor
      15000;2023010105:39;    1;   -999;    0.0;    0.0;   0;   112.27;2023010106:00;eor
      15000;2023010106:39;    1;   -999;    0.0;    0.0;   0;   103.13;2023010107:00;eor
      15000;2023010107:39;    1;   -999;    0.0;    0.0;   0;    94.61;2023010108:00;eor
      15000;2023010108:39;    1;   -999;    1.0;    1.0;   0;    87.06;2023010109:00;eor
      15000;2023010109:39;    1;   -999;   15.0;   15.0;   0;    80.87;2023010110:00;eor
      15000;2023010110:39;    1;   -999;   32.0;   32.0;   0;    76.43;2023010111:00;eor
      15000;2023010111:39;    1;   -999;   30.0;   30.0;   0;    74.10;2023010112:00;eor
      15000;2023010112:39;    1;   -999;   33.0;   33.0;   0;    74.09;2023010113:00;eor
      15000;2023010113:39;    1;   -999;   24.0;   24.0;   0;    76.42;2023010114:00;eor
      15000;2023010114:39;    1;   -999;   12.0;   12.0;   0;    80.85;2023010115:00;eor
      15000;2023010115:39;    1;   -999;    1.0;    1.0;   0;    87.04;2023010116:00;eor
      15000;2023010116:39;    1;   -999;    0.0;    0.0;   0;    94.58;2023010117:00;eor
      15000;2023010117:39;    1;   -999;    0.0;    0.0;   0;   103.10;2023010118:00;eor
      15000;2023010118:39;    1;   -999;    0.0;    0.0;   0;   112.24;2023010119:00;eor
      15000;2023010119:39;    1;   -999;    0.0;    0.0;   0;   121.68;2023010120:00;eor
      15000;2023010120:39;    1;   -999;    0.0;    0.0;   0;   131.05;2023010121:00;eor
      15000;2023010121:39;    1;   -999;    0.0;    0.0;   0;   139.82;2023010122:00;eor
      15000;2023010122:39;    1;   -999;    0.0;    0.0;   0;   147.14;2023010123:00;eor
      15000;2023010123:39;    1;   -999;    0.0;    0.0;   0;   151.56;2023010200:00;eor
      15000;2023010200:39;    1;   -999;    0.0;    0.0;   0;   151.55;2023010201:00;eor
      15000;2023010201:39;    1;   -999;    0.0;    0.0;   0;   147.13;2023010202:00;eor
      15000;2023010202:39;    1;   -999;    0.0;    0.0;   0;   139.81;2023010203:00;eor
      15000;2023010203:39;    1;   -999;    0.0;    0.0;   0;   131.03;2023010204:00;eor
      15000;2023010204:39;    1;   -999;    0.0;    0.0;   0;   121.65;2023010205:00;eor
      15000;2023010205:39;    1;   -999;    0.0;    0.0;   0;   112.21;2023010206:00;eor
      15000;2023010206:39;    1;   -999;    0.0;    0.0;   0;   103.06;2023010207:00;eor
      15000;2023010207:39;    1;   -999;    0.0;    0.0;   0;    94.54;2023010208:00;eor
      15000;2023010208:39;    1;   -999;    2.0;    2.0;   0;    86.99;2023010209:00;eor
      15000;2023010209:39;    1;   -999;   11.0;   11.0;   0;    80.79;2023010210:00;eor
      15000;2023010210:39;    1;   -999;   16.0;   16.0;   0;    76.35;2023010211:00;eor
      15000;2023010211:39;    1;   -999;   27.0;   27.0;   0;    74.01;2023010212:00;eor
      15000;2023010212:39;    1;   -999;   23.0;   23.0;   0;    74.01;2023010213:00;eor
      15000;2023010213:39;    1;   -999;   17.0;   17.0;   0;    76.33;2023010214:00;eor
      15000;2023010214:39;    1;   -999;    7.0;    7.0;   0;    80.77;2023010215:00;eor
      15000;2023010215:39;    1;   -999;    4.0;    4.0;   0;    86.97;2023010216:00;eor
      15000;2023010216:39;    1;   -999;    0.0;    0.0;   0;    94.51;2023010217:00;eor
      15000;2023010217:39;    1;   -999;    0.0;    0.0;   0;   103.03;2023010218:00;eor
      15000;2023010218:39;    1;   -999;    0.0;    0.0;   0;   112.17;2023010219:00;eor
      15000;2023010219:39;    1;   -999;    0.0;    0.0;   0;   121.61;2023010220:00;eor
      15000;2023010220:39;    1;   -999;    0.0;    0.0;   0;   130.98;2023010221:00;eor
      15000;2023010221:40;    1;   -999;    0.0;    0.0;   0;   139.75;2023010222:00;eor
      15000;2023010222:40;    1;   -999;    0.0;    0.0;   0;   147.06;2023010223:00;eor
      15000;2023010223:40;    1;   -999;    0.0;    0.0;   0;   151.47;2023010300:00;eor
      15000;2023010300:40;    1;   -999;    0.0;    0.0;   0;   151.46;2023010301:00;eor
      15000;2023010301:40;    1;   -999;    0.0;    0.0;   0;   147.05;2023010302:00;eor
      15000;2023010302:40;    1;   -999;    0.0;    0.0;   0;   139.74;2023010303:00;eor
      15000;2023010303:40;    1;   -999;    0.0;    0.0;   0;   130.96;2023010304:00;eor
      15000;2023010304:40;    1;   -999;    0.0;    0.0;   0;   121.59;2023010305:00;eor
      15000;2023010305:40;    1;   -999;    0.0;    0.0;   0;   112.14;2023010306:00;eor
      15000;2023010306:40;    1;   -999;    0.0;    0.0;   0;   102.99;2023010307:00;eor
      15000;2023010307:40;    1;   -999;    0.0;    0.0;   0;    94.47;2023010308:00;eor
      15000;2023010308:40;    1;   -999;    8.0;   10.0;  13;    86.91;2023010309:00;eor
      15000;2023010309:40;    1;   -999;   22.0;   24.0;   4;    80.71;2023010310:00;eor
      15000;2023010310:40;    1;   -999;   31.0;   44.0;  19;    76.26;2023010311:00;eor
      15000;2023010311:40;    1;   -999;   28.0;   29.0;   0;    73.92;2023010312:00;eor
      15000;2023010312:40;    1;   -999;   46.0;   75.0;  28;    73.91;2023010313:00;eor
      15000;2023010313:40;    1;   -999;   31.0;   59.0;  31;    76.24;2023010314:00;eor
      15000;2023010314:40;    1;   -999;   19.0;   38.0;  37;    80.69;2023010315:00;eor
      15000;2023010315:40;    1;   -999;    7.0;   12.0;  32;    86.88;2023010316:00;eor
      15000;2023010316:40;    1;   -999;    0.0;    0.0;   0;    94.43;2023010317:00;eor
      15000;2023010317:40;    1;   -999;    0.0;    0.0;   0;   102.95;2023010318:00;eor
      15000;2023010318:40;    1;   -999;    0.0;    0.0;   0;   112.10;2023010319:00;eor
      15000;2023010319:40;    1;   -999;    0.0;    0.0;   0;   121.54;2023010320:00;eor
      15000;2023010320:40;    1;   -999;    0.0;    0.0;   0;   130.91;2023010321:00;eor
      15000;2023010321:40;    1;   -999;    0.0;    0.0;   0;   139.67;2023010322:00;eor
      15000;2023010322:40;    1;   -999;    0.0;    0.0;   0;   146.97;2023010323:00;eor
      15000;2023010323:40;    1;   -999;    0.0;    0.0;   0;   151.37;2023010400:00;eor
      15000;2023010400:40;    1;   -999;    0.0;    0.0;   0;   151.37;2023010401:00;eor
      15000;2023010401:40;    1;   -999;    0.0;    0.0;   0;   146.96;2023010402:00;eor
      15000;2023010402:40;    1;   -999;    0.0;    0.0;   0;   139.66;2023010403:00;eor
      15000;2023010403:40;    1;   -999;    0.0;    0.0;   0;   130.89;2023010404:00;eor
      15000;2023010404:40;    1;   -999;    0.0;    0.0;   0;   121.52;2023010405:00;eor
      15000;2023010405:40;    1;   -999;    0.0;    0.0;   0;   112.07;2023010406:00;eor
      15000;2023010406:40;    1;   -999;    0.0;    0.0;   0;   102.92;2023010407:00;eor
      15000;2023010407:40;    1;   -999;    0.0;    0.0;   0;    94.39;2023010408:00;eor
      15000;2023010408:40;    1;   -999;    0.0;    0.0;   0;    86.82;2023010409:00;eor
      15000;2023010409:40;    1;   -999;    6.0;    6.0;   0;    80.61;2023010410:00;eor
      15000;2023010410:40;    1;   -999;    9.0;    9.0;   0;    76.16;2023010411:00;eor
      15000;2023010411:40;    1;   -999;   18.0;   18.0;   0;    73.82;2023010412:00;eor
      15000;2023010412:40;    1;   -999;   19.0;   19.0;   0;    73.81;2023010413:00;eor
      15000;2023010413:40;    1;   -999;   18.0;   18.0;   0;    76.14;2023010414:00;eor
      15000;2023010414:40;    1;   -999;    7.0;    7.0;   0;    80.59;2023010415:00;eor
      15000;2023010415:40;    1;   -999;    1.0;    1.0;   0;    86.80;2023010416:00;eor
      15000;2023010416:40;    1;   -999;    0.0;    0.0;   0;    94.35;2023010417:00;eor
      15000;2023010417:40;    1;   -999;    0.0;    0.0;   0;   102.88;2023010418:00;eor
      15000;2023010418:40;    1;   -999;    0.0;    0.0;   0;   112.03;2023010419:00;eor
      15000;2023010419:40;    1;   -999;    0.0;    0.0;   0;   121.47;2023010420:00;eor
      15000;2023010420:40;    1;   -999;    0.0;    0.0;   0;   130.83;2023010421:00;eor
      15000;2023010421:40;    1;   -999;    0.0;    0.0;   0;   139.59;2023010422:00;eor
      15000;2023010422:40;    1;   -999;    0.0;    0.0;   0;   146.88;2023010423:00;eor
      15000;2023010423:40;    1;   -999;    0.0;    0.0;   0;   151.27;2023010500:00;eor
      15000;2023010500:40;    1;   -999;    0.0;    0.0;   0;   151.26;2023010501:00;eor
      15000;2023010501:40;    1;   -999;    0.0;    0.0;   0;   146.87;2023010502:00;eor
      15000;2023010502:41;    1;   -999;    0.0;    0.0;   0;   139.57;2023010503:00;eor
      15000;2023010503:41;    1;   -999;    0.0;    0.0;   0;   130.81;2023010504:00;eor
      15000;2023010504:41;    1;   -999;    0.0;    0.0;   0;   121.44;2023010505:00;eor
      15000;2023010505:41;    1;   -999;    0.0;    0.0;   0;   111.99;2023010506:00;eor
      15000;2023010506:41;    1;   -999;    0.0;    0.0;   0;   102.83;2023010507:00;eor
      15000;2023010507:41;    1;   -999;    0.0;    0.0;   0;    94.30;2023010508:00;eor
      15000;2023010508:41;    1;   -999;    2.0;    2.0;   0;    86.73;2023010509:00;eor
      15000;2023010509:41;    1;   -999;   14.0;   14.0;   0;    80.51;2023010510:00;eor
      15000;2023010510:41;    1;   -999;   34.0;   34.0;   1;    76.05;2023010511:00;eor
      15000;2023010511:41;    1;   -999;   32.0;   32.0;   0;    73.71;2023010512:00;eor
      15000;2023010512:41;    1;   -999;   26.0;   26.0;   0;    73.70;2023010513:00;eor
      15000;2023010513:41;    1;   -999;   30.0;   30.0;   0;    76.04;2023010514:00;eor
      15000;2023010514:41;    1;   -999;   26.0;   27.0;   2;    80.49;2023010515:00;eor
      15000;2023010515:41;    1;   -999;    2.0;    2.0;   0;    86.70;2023010516:00;eor
      15000;2023010516:41;    1;   -999;    0.0;    0.0;   0;    94.26;2023010517:00;eor
      15000;2023010517:41;    1;   -999;    0.0;    0.0;   0;   102.79;2023010518:00;eor
      15000;2023010518:41;    1;   -999;    0.0;    0.0;   0;   111.94;2023010519:00;eor
      15000;2023010519:41;    1;   -999;    0.0;    0.0;   0;   121.39;2023010520:00;eor
      15000;2023010520:41;    1;   -999;    0.0;    0.0;   0;   130.75;2023010521:00;eor
      15000;2023010521:41;    1;   -999;    0.0;    0.0;   0;   139.50;2023010522:00;eor
      15000;2023010522:41;    1;   -999;    0.0;    0.0;   0;   146.78;2023010523:00;eor
      15000;2023010523:41;    1;   -999;    0.0;    0.0;   0;   151.16;2023010600:00;eor
      15000;2023010600:41;    1;   -999;    0.0;    0.0;   0;   151.15;2023010601:00;eor
      15000;2023010601:41;    1;   -999;    0.0;    0.0;   0;   146.76;2023010602:00;eor
      15000;2023010602:41;    1;   -999;    0.0;    0.0;   0;   139.48;2023010603:00;eor
      15000;2023010603:41;    1;   -999;    0.0;    0.0;   0;   130.72;2023010604:00;eor
      15000;2023010604:41;    1;   -999;    0.0;    0.0;   0;   121.36;2023010605:00;eor
      15000;2023010605:41;    1;   -999;    0.0;    0.0;   0;   111.91;2023010606:00;eor
      15000;2023010606:41;    1;   -999;    0.0;    0.0;   0;   102.74;2023010607:00;eor
      15000;2023010607:41;    1;   -999;    0.0;    0.0;   0;    94.20;2023010608:00;eor
      15000;2023010608:41;    1;   -999;    0.0;    0.0;   0;    86.63;2023010609:00;eor
      15000;2023010609:41;    1;   -999;    8.0;    8.0;   0;    80.41;2023010610:00;eor
      15000;2023010610:41;    1;   -999;   23.0;   23.0;   0;    75.94;2023010611:00;eor
      15000;2023010611:41;    1;   -999;   26.0;   26.0;   0;    73.59;2023010612:00;eor
      15000;2023010612:41;    1;   -999;   24.0;   24.0;   0;    73.59;2023010613:00;eor
      15000;2023010613:41;    1;   -999;   18.0;   18.0;   0;    75.93;2023010614:00;eor
      15000;2023010614:41;    1;   -999;    6.0;    6.0;   0;    80.38;2023010615:00;eor
      15000;2023010615:41;    1;   -999;    2.0;    3.0;   0;    86.60;2023010616:00;eor
      15000;2023010616:41;    1;   -999;    0.0;    0.0;   0;    94.17;2023010617:00;eor
      15000;2023010617:41;    1;   -999;    0.0;    0.0;   0;   102.70;2023010618:00;eor
      15000;2023010618:41;    1;   -999;    0.0;    0.0;   0;   111.86;2023010619:00;eor
      15000;2023010619:41;    1;   -999;    0.0;    0.0;   0;   121.30;2023010620:00;eor
      15000;2023010620:41;    1;   -999;    0.0;    0.0;   0;   130.66;2023010621:00;eor
      15000;2023010621:41;    1;   -999;    0.0;    0.0;   0;   139.40;2023010622:00;eor
      15000;2023010622:41;    1;   -999;    0.0;    0.0;   0;   146.67;2023010623:00;eor
      15000;2023010623:41;    1;   -999;    0.0;    0.0;   0;   151.04;2023010700:00;eor
      15000;2023010700:41;    1;   -999;    0.0;    0.0;   0;   151.03;2023010701:00;eor
      15000;2023010701:41;    1;   -999;    0.0;    0.0;   0;   146.66;2023010702:00;eor
      15000;2023010702:41;    1;   -999;    0.0;    0.0;   0;   139.38;2023010703:00;eor
      15000;2023010703:41;    1;   -999;    0.0;    0.0;   0;   130.63;2023010704:00;eor
      15000;2023010704:41;    1;   -999;    0.0;    0.0;   0;   121.27;2023010705:00;eor
      15000;2023010705:41;    1;   -999;    0.0;    0.0;   0;   111.82;2023010706:00;eor
      15000;2023010706:41;    1;   -999;    0.0;    0.0;   0;   102.65;2023010707:00;eor
      15000;2023010707:41;    1;   -999;    0.0;    0.0;   0;    94.11;2023010708:00;eor
      15000;2023010708:42;    1;   -999;   12.0;   18.0;  12;    86.53;2023010709:00;eor
      15000;2023010709:42;    1;   -999;   30.0;   49.0;  60;    80.30;2023010710:00;eor
      15000;2023010710:42;    1;   -999;   41.0;   75.0;  59;    75.82;2023010711:00;eor
      15000;2023010711:42;    1;   -999;   33.0;  105.0;  60;    73.47;2023010712:00;eor
      15000;2023010712:42;    1;   -999;   37.0;  101.0;  60;    73.46;2023010713:00;eor
      15000;2023010713:42;    1;   -999;   34.0;   84.0;  60;    75.81;2023010714:00;eor
      15000;2023010714:42;    1;   -999;   27.0;   40.0;  49;    80.27;2023010715:00;eor
      15000;2023010715:42;    1;   -999;   11.0;   12.0;  16;    86.49;2023010716:00;eor
      15000;2023010716:42;    1;   -999;    0.0;    0.0;   0;    94.06;2023010717:00;eor
      15000;2023010717:42;    1;   -999;    0.0;    0.0;   0;   102.60;2023010718:00;eor
      15000;2023010718:42;    1;   -999;    0.0;    0.0;   0;   111.76;2023010719:00;eor
      15000;2023010719:42;    1;   -999;    0.0;    0.0;   0;   121.21;2023010720:00;eor
      15000;2023010720:42;    1;   -999;    0.0;    0.0;   0;   130.56;2023010721:00;eor
      15000;2023010721:42;    1;   -999;    0.0;    0.0;   0;   139.30;2023010722:00;eor
      15000;2023010722:42;    1;   -999;    0.0;    0.0;   0;   146.55;2023010723:00;eor
      15000;2023010723:42;    1;   -999;    0.0;    0.0;   0;   150.91;2023010800:00;eor
      15000;2023010800:42;    1;   -999;    0.0;    0.0;   0;   150.91;2023010801:00;eor
      15000;2023010801:42;    1;   -999;    0.0;    0.0;   0;   146.54;2023010802:00;eor
      15000;2023010802:42;    1;   -999;    0.0;    0.0;   0;   139.28;2023010803:00;eor
      15000;2023010803:42;    1;   -999;    0.0;    0.0;   0;   130.53;2023010804:00;eor
      15000;2023010804:42;    1;   -999;    0.0;    0.0;   0;   121.17;2023010805:00;eor
      15000;2023010805:42;    1;   -999;    0.0;    0.0;   0;   111.72;2023010806:00;eor
      15000;2023010806:42;    1;   -999;    0.0;    0.0;   0;   102.55;2023010807:00;eor
      15000;2023010807:42;    1;   -999;    0.0;    0.0;   0;    94.00;2023010808:00;eor
      15000;2023010808:42;    1;   -999;    4.0;    5.0;   5;    86.41;2023010809:00;eor
      15000;2023010809:42;    1;   -999;   25.0;   49.0;  42;    80.17;2023010810:00;eor
      15000;2023010810:42;    1;   -999;   51.0;   83.0;  40;    75.69;2023010811:00;eor
      15000;2023010811:42;    1;   -999;   48.0;   79.0;  19;    73.34;2023010812:00;eor
      15000;2023010812:42;    1;   -999;   40.0;   55.0;  24;    73.33;2023010813:00;eor
      15000;2023010813:42;    1;   -999;   39.0;   48.0;  15;    75.68;2023010814:00;eor
      15000;2023010814:42;    1;   -999;   20.0;   25.0;  13;    80.15;2023010815:00;eor
      15000;2023010815:42;    1;   -999;   11.0;   12.0;   7;    86.38;2023010816:00;eor
      15000;2023010816:42;    1;   -999;    0.0;    0.0;   0;    93.96;2023010817:00;eor
      15000;2023010817:42;    1;   -999;    0.0;    0.0;   0;   102.50;2023010818:00;eor
      15000;2023010818:42;    1;   -999;    0.0;    0.0;   0;   111.67;2023010819:00;eor
      15000;2023010819:42;    1;   -999;    0.0;    0.0;   0;   121.11;2023010820:00;eor
      15000;2023010820:42;    1;   -999;    0.0;    0.0;   0;   130.46;2023010821:00;eor
      15000;2023010821:42;    1;   -999;    0.0;    0.0;   0;   139.19;2023010822:00;eor
      15000;2023010822:42;    1;   -999;    0.0;    0.0;   0;   146.44;2023010823:00;eor
      15000;2023010823:42;    1;   -999;    0.0;    0.0;   0;   150.78;2023010900:00;eor
      15000;2023010900:42;    1;   -999;    0.0;    0.0;   0;   150.78;2023010901:00;eor
      15000;2023010901:42;    1;   -999;    0.0;    0.0;   0;   146.42;2023010902:00;eor
      15000;2023010902:42;    1;   -999;    0.0;    0.0;   0;   139.17;2023010903:00;eor
      15000;2023010903:42;    1;   -999;    0.0;    0.0;   0;   130.43;2023010904:00;eor
      15000;2023010904:42;    1;   -999;    0.0;    0.0;   0;   121.07;2023010905:00;eor
      15000;2023010905:42;    1;   -999;    0.0;    0.0;   0;   111.62;2023010906:00;eor
      15000;2023010906:42;    1;   -999;    0.0;    0.0;   0;   102.45;2023010907:00;eor
      15000;2023010907:42;    1;   -999;    0.0;    0.0;   0;    93.89;2023010908:00;eor
      15000;2023010908:42;    1;   -999;    4.0;    4.0;   0;    86.29;2023010909:00;eor
      15000;2023010909:42;    1;   -999;   17.0;   17.0;   0;    80.05;2023010910:00;eor
      15000;2023010910:42;    1;   -999;   22.0;   22.0;   0;    75.56;2023010911:00;eor
      15000;2023010911:42;    1;   -999;   30.0;   31.0;   0;    73.20;2023010912:00;eor
      15000;2023010912:42;    1;   -999;   30.0;   32.0;   5;    73.19;2023010913:00;eor
      15000;2023010913:42;    1;   -999;   18.0;   18.0;   0;    75.54;2023010914:00;eor
      15000;2023010914:42;    1;   -999;    7.0;    7.0;   0;    80.02;2023010915:00;eor
      15000;2023010915:42;    1;   -999;    1.0;    1.0;   0;    86.26;2023010916:00;eor
      15000;2023010916:42;    1;   -999;    0.0;    0.0;   0;    93.85;2023010917:00;eor
      15000;2023010917:43;    1;   -999;    0.0;    0.0;   0;   102.40;2023010918:00;eor
      15000;2023010918:43;    1;   -999;    0.0;    0.0;   0;   111.56;2023010919:00;eor
      15000;2023010919:43;    1;   -999;    0.0;    0.0;   0;   121.01;2023010920:00;eor
      15000;2023010920:43;    1;   -999;    0.0;    0.0;   0;   130.36;2023010921:00;eor
      15000;2023010921:43;    1;   -999;    0.0;    0.0;   0;   139.08;2023010922:00;eor
      15000;2023010922:43;    1;   -999;    0.0;    0.0;   0;   146.31;2023010923:00;eor
      15000;2023010923:43;    1;   -999;    0.0;    0.0;   0;   150.64;2023011000:00;eor
      15000;2023011000:43;    1;   -999;    0.0;    0.0;   0;   150.63;2023011001:00;eor
      15000;2023011001:43;    1;   -999;    0.0;    0.0;   0;   146.29;2023011002:00;eor
      15000;2023011002:43;    1;   -999;    0.0;    0.0;   0;   139.05;2023011003:00;eor
      15000;2023011003:43;    1;   -999;    0.0;    0.0;   0;   130.32;2023011004:00;eor
      15000;2023011004:43;    1;   -999;    0.0;    0.0;   0;   120.97;2023011005:00;eor
      15000;2023011005:43;    1;   -999;    0.0;    0.0;   0;   111.51;2023011006:00;eor
      15000;2023011006:43;    1;   -999;    0.0;    0.0;   0;   102.34;2023011007:00;eor
      15000;2023011007:43;    1;   -999;    0.0;    0.0;   0;    93.77;2023011008:00;eor
      15000;2023011008:43;    1;   -999;   10.0;   14.0;  17;    86.17;2023011009:00;eor
      15000;2023011009:43;    1;   -999;   32.0;   59.0;  60;    79.91;2023011010:00;eor
      15000;2023011010:43;    1;   -999;   58.0;   78.0;  56;    75.42;2023011011:00;eor
      15000;2023011011:43;    1;   -999;   59.0;   65.0;   7;    73.06;2023011012:00;eor
      15000;2023011012:43;    1;   -999;   46.0;   47.0;   0;    73.05;2023011013:00;eor
      15000;2023011013:43;    1;   -999;   29.0;   29.0;   0;    75.40;2023011014:00;eor
      15000;2023011014:43;    1;   -999;   12.0;   12.0;   0;    79.88;2023011015:00;eor
      15000;2023011015:43;    1;   -999;    2.0;    2.0;   0;    86.13;2023011016:00;eor
      15000;2023011016:43;    1;   -999;    0.0;    0.0;   0;    93.72;2023011017:00;eor
      15000;2023011017:43;    1;   -999;    0.0;    0.0;   0;   102.28;2023011018:00;eor
      15000;2023011018:43;    1;   -999;    0.0;    0.0;   0;   111.45;2023011019:00;eor
      15000;2023011019:43;    1;   -999;    0.0;    0.0;   0;   120.90;2023011020:00;eor
      15000;2023011020:43;    1;   -999;    0.0;    0.0;   0;   130.24;2023011021:00;eor
      15000;2023011021:43;    1;   -999;    0.0;    0.0;   0;   138.96;2023011022:00;eor
      15000;2023011022:43;    1;   -999;    0.0;    0.0;   0;   146.17;2023011023:00;eor
      15000;2023011023:43;    1;   -999;    0.0;    0.0;   0;   150.49;2023011100:00;eor
      15000;2023011100:43;    1;   -999;    0.0;    0.0;   0;   150.49;2023011101:00;eor
      15000;2023011101:43;    1;   -999;    0.0;    0.0;   0;   146.16;2023011102:00;eor
      15000;2023011102:43;    1;   -999;    0.0;    0.0;   0;   138.93;2023011103:00;eor
      15000;2023011103:43;    1;   -999;    0.0;    0.0;   0;   130.21;2023011104:00;eor
      15000;2023011104:43;    1;   -999;    0.0;    0.0;   0;   120.86;2023011105:00;eor
      15000;2023011105:43;    1;   -999;    0.0;    0.0;   0;   111.40;2023011106:00;eor
      15000;2023011106:43;    1;   -999;    0.0;    0.0;   0;   102.22;2023011107:00;eor
      15000;2023011107:43;    1;   -999;    0.0;    0.0;   0;    93.65;2023011108:00;eor
      15000;2023011108:43;    1;   -999;    1.0;    1.0;   0;    86.04;2023011109:00;eor
      15000;2023011109:43;    1;   -999;    7.0;    7.0;   0;    79.77;2023011110:00;eor
      15000;2023011110:43;    1;   -999;   23.0;   25.0;   1;    75.27;2023011111:00;eor
      15000;2023011111:43;    1;   -999;   52.0;   71.0;  19;    72.90;2023011112:00;eor
      15000;2023011112:43;    1;   -999;   48.0;   85.0;  35;    72.90;2023011113:00;eor
      15000;2023011113:43;    1;   -999;   28.0;   39.0;  16;    75.25;2023011114:00;eor
      15000;2023011114:43;    1;   -999;   29.0;   41.0;  19;    79.74;2023011115:00;eor
      15000;2023011115:43;    1;   -999;    8.0;    8.0;   1;    86.00;2023011116:00;eor
      15000;2023011116:43;    1;   -999;    0.0;    0.0;   0;    93.60;2023011117:00;eor
      15000;2023011117:43;    1;   -999;    0.0;    0.0;   0;   102.16;2023011118:00;eor
      15000;2023011118:43;    1;   -999;    0.0;    0.0;   0;   111.34;2023011119:00;eor
      15000;2023011119:43;    1;   -999;    0.0;    0.0;   0;   120.79;2023011120:00;eor
      15000;2023011120:43;    1;   -999;    0.0;    0.0;   0;   130.13;2023011121:00;eor
      15000;2023011121:43;    1;   -999;    0.0;    0.0;   0;   138.83;2023011122:00;eor
      15000;2023011122:43;    1;   -999;    0.0;    0.0;   0;   146.03;2023011123:00;eor
      15000;2023011123:43;    1;   -999;    0.0;    0.0;   0;   150.34;2023011200:00;eor
      15000;2023011200:43;    1;   -999;    0.0;    0.0;   0;   150.33;2023011201:00;eor
      15000;2023011201:43;    1;   -999;    0.0;    0.0;   0;   146.02;2023011202:00;eor
      15000;2023011202:43;    1;   -999;    0.0;    0.0;   0;   138.81;2023011203:00;eor
      15000;2023011203:43;    1;   -999;    0.0;    0.0;   0;   130.09;2023011204:00;eor
      15000;2023011204:43;    1;   -999;    0.0;    0.0;   0;   120.74;2023011205:00;eor
      15000;2023011205:44;    1;   -999;    0.0;    0.0;   0;   111.28;2023011206:00;eor
      15000;2023011206:44;    1;   -999;    0.0;    0.0;   0;   102.10;2023011207:00;eor
      15000;2023011207:44;    1;   -999;    0.0;    0.0;   0;    93.52;2023011208:00;eor
      15000;2023011208:44;    1;   -999;    1.0;    1.0;   0;    85.90;2023011209:00;eor
      15000;2023011209:44;    1;   -999;    4.0;    4.0;   0;    79.63;2023011210:00;eor
      15000;2023011210:44;    1;   -999;   13.0;   13.0;   0;    75.12;2023011211:00;eor
      15000;2023011211:44;    1;   -999;   16.0;   16.0;   0;    72.74;2023011212:00;eor
      15000;2023011212:44;    1;   -999;   14.0;   14.0;   0;    72.74;2023011213:00;eor
      15000;2023011213:44;    1;   -999;   15.0;   15.0;   0;    75.10;2023011214:00;eor
      15000;2023011214:44;    1;   -999;   10.0;   10.0;   0;    79.60;2023011215:00;eor
      15000;2023011215:44;    1;   -999;    2.0;    2.0;   0;    85.86;2023011216:00;eor
      15000;2023011216:44;    1;   -999;    0.0;    0.0;   0;    93.47;2023011217:00;eor
      15000;2023011217:44;    1;   -999;    0.0;    0.0;   0;   102.04;2023011218:00;eor
      15000;2023011218:44;    1;   -999;    0.0;    0.0;   0;   111.22;2023011219:00;eor
      15000;2023011219:44;    1;   -999;    0.0;    0.0;   0;   120.67;2023011220:00;eor
      15000;2023011220:44;    1;   -999;    0.0;    0.0;   0;   130.00;2023011221:00;eor
      15000;2023011221:44;    1;   -999;    0.0;    0.0;   0;   138.70;2023011222:00;eor
      15000;2023011222:44;    1;   -999;    0.0;    0.0;   0;   145.89;2023011223:00;eor
      15000;2023011223:44;    1;   -999;    0.0;    0.0;   0;   150.18;2023011300:00;eor
      15000;2023011300:44;    1;   -999;    0.0;    0.0;   0;   150.17;2023011301:00;eor
      15000;2023011301:44;    1;   -999;    0.0;    0.0;   0;   145.87;2023011302:00;eor
      15000;2023011302:44;    1;   -999;    0.0;    0.0;   0;   138.67;2023011303:00;eor
      15000;2023011303:44;    1;   -999;    0.0;    0.0;   0;   129.97;2023011304:00;eor
      15000;2023011304:44;    1;   -999;    0.0;    0.0;   0;   120.62;2023011305:00;eor
      15000;2023011305:44;    1;   -999;    0.0;    0.0;   0;   111.16;2023011306:00;eor
      15000;2023011306:44;    1;   -999;    0.0;    0.0;   0;   101.97;2023011307:00;eor
      15000;2023011307:44;    1;   -999;    0.0;    0.0;   0;    93.38;2023011308:00;eor
      15000;2023011308:44;    1;   -999;    8.0;    8.0;   0;    85.76;2023011309:00;eor
      15000;2023011309:44;    1;   -999;   24.0;   25.0;   3;    79.47;2023011310:00;eor
      15000;2023011310:44;    1;   -999;   37.0;   40.0;   5;    74.96;2023011311:00;eor
      15000;2023011311:44;    1;   -999;   30.0;   30.0;   3;    72.58;2023011312:00;eor
      15000;2023011312:44;    1;   -999;   23.0;   23.0;   0;    72.57;2023011313:00;eor
      15000;2023011313:44;    1;   -999;   10.0;   10.0;   0;    74.94;2023011314:00;eor
