STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
        183;1973010100;    5;   5.0; 180;eor
        183;1973010101;    5;   6.0; 180;eor
        183;1973010102;    5;   6.0; 180;eor
        183;1973010103;    5;   7.0; 180;eor
        183;1973010104;    5;   5.0; 180;eor
        183;1973010105;    5;   5.0; 200;eor
        183;1973010106;    5;   6.0; 200;eor
        183;1973010107;    5;   4.0; 200;eor
        183;1973010108;    5;   5.0; 200;eor
        183;1973010109;    5;   5.0; 200;eor
        183;1973010110;    5;   5.0; 200;eor
        183;1973010111;    5;   5.0; 200;eor
        183;1973010112;    5;   4.0; 200;eor
        183;1973010113;    5;   5.0; 200;eor
        183;1973010114;    5;   3.0; 200;eor
        183;1973010115;    5;   4.0; 200;eor
        183;1973010116;    5;   5.0; 200;eor
        183;1973010117;    5;   5.0; 200;eor
        183;1973010118;    5;   5.0; 230;eor
        183;1973010119;    5;   4.0; 200;eor
        183;1973010120;    5;   3.0; 230;eor
        183;1973010121;    5;   4.0; 200;eor
        183;1973010122;    5;   4.0; 230;eor
        183;1973010123;    5;   3.0; 250;eor
        183;1973010200;    5;   2.0; 290;eor
        183;1973010201;    5;   2.0; 270;eor
        183;1973010202;    5;   1.0; 230;eor
        183;1973010203;    5;   3.0; 200;eor
        183;1973010204;    5;   2.0; 230;eor
        183;1973010205;    5;   4.0; 230;eor
        183;1973010206;    5;   3.0; 230;eor
        183;1973010207;    5;   4.0; 250;eor
        183;1973010208;    5;   4.0; 270;eor
        183;1973010209;    5;   4.0; 270;eor
        183;1973010210;    5;   3.0; 250;eor
        183;1973010211;    5;   3.0; 230;eor
        183;1973010212;    5;   6.0; 230;eor
        183;1973010213;    5;   4.0; 230;eor
        183;1973010214;    5;   4.0; 250;eor
        183;1973010215;    5;   5.0; 250;eor
        183;1973010216;    5;   5.0; 230;eor
        183;1973010217;    5;   5.0; 230;eor
        183;1973010218;    5;   6.0; 230;eor
        183;1973010219;    5;   7.0; 230;eor
        183;1973010220;    5;   7.0; 230;eor
        183;1973010221;    5;   7.0; 250;eor
        183;1973010222;    5;   7.0; 250;eor
        183;1973010223;    5;   6.0; 230;eor
        183;1973010300;    5;   6.0; 250;eor
        183;1973010301;    5;   7.0; 250;eor
        183;1973010302;    5;   6.0; 230;eor
        183;1973010303;    5;   6.0; 230;eor
        183;1973010304;    5;   7.0; 230;eor
        183;1973010305;    5;   7.0; 230;eor
        183;1973010306;    5;   7.0; 230;eor
        183;1973010307;    5;   7.0; 230;eor
        183;1973010308;    5;   7.0; 230;eor
        183;1973010309;    5;   7.0; 230;eor
        183;1973010310;    5;   8.0; 230;eor
        183;1973010311;    5;   8.0; 250;eor
        183;1973010312;    5;   8.0; 250;eor
        183;1973010313;    5;   7.0; 250;eor
        183;1973010314;    5;   7.0; 270;eor
        183;1973010315;    5;   7.0; 270;eor
        183;1973010316;    5;   7.0; 290;eor
        183;1973010317;    5;   8.0; 320;eor
        183;1973010318;    5;   6.0; 290;eor
        183;1973010319;    5;   6.0; 320;eor
        183;1973010320;    5;   5.0; 360;eor
        183;1973010321;    5;   5.0; 360;eor
        183;1973010322;    5;   4.0;  20;eor
        183;1973010323;    5;   5.0;  20;eor
        183;1973010400;    5;   3.0; 340;eor
        183;1973010401;    5;   2.0; 340;eor
        183;1973010402;    5;   1.0; 360;eor
        183;1973010403;    5;   4.0; 340;eor
        183;1973010404;    5;   3.0; 340;eor
        183;1973010405;    5;   3.0; 340;eor
        183;1973010406;    5;   3.0; 320;eor
        183;1973010407;    5;   2.0; 320;eor
        183;1973010408;    5;   2.0; 320;eor
        183;1973010409;    5;   3.0; 320;eor
        183;1973010410;    5;   2.0; 250;eor
        183;1973010411;    5;   3.0; 250;eor
        183;1973010412;    5;   5.0; 250;eor
        183;1973010413;    5;   6.0; 270;eor
        183;1973010414;    5;   6.0; 270;eor
        183;1973010415;    5;   4.0; 290;eor
        183;1973010416;    5;   5.0; 290;eor
        183;1973010417;    5;   5.0; 270;eor
        183;1973010418;    5;   5.0; 270;eor
        183;1973010419;    5;   6.0; 250;eor
        183;1973010420;    5;   7.0; 250;eor
        183;1973010421;    5;   7.0; 250;eor
        183;1973010422;    5;   8.0; 250;eor
        183;1973010423;    5;   7.0; 250;eor
        183;1973010500;    5;   8.0; 270;eor
        183;1973010501;    5;   9.0; 270;eor
        183;1973010502;    5;  10.0; 270;eor
        183;1973010503;    5;  11.0; 290;eor
        183;1973010504;    5;   8.0; 290;eor
        183;1973010505;    5;   8.0; 290;eor
        183;1973010506;    5;   8.0; 290;eor
        183;1973010507;    5;   7.0; 290;eor
        183;1973010508;    5;   8.0; 290;eor
        183;1973010509;    5;   7.0; 290;eor
        183;1973010510;    5;   6.0; 290;eor
        183;1973010511;    5;   6.0; 320;eor
        183;1973010512;    5;   6.0; 320;eor
        183;1973010513;    5;   6.0; 320;eor
        183;1973010514;    5;   6.0; 320;eor
        183;1973010515;    5;   6.0; 320;eor
        183;1973010516;    5;   6.0; 290;eor
        183;1973010517;    5;   6.0; 290;eor
        183;1973010518;    5;   6.0; 290;eor
        183;1973010519;    5;   7.0; 290;eor
        183;1973010520;    5;   7.0; 290;eor
        183;1973010521;    5;   6.0; 290;eor
        183;1973010522;    5;   5.0; 290;eor
        183;1973010523;    5;   7.0; 290;eor
        183;1973010600;    5;   4.0; 270;eor
        183;1973010601;    5;   7.0; 270;eor
        183;1973010602;    5;   6.0; 250;eor
        183;1973010603;    5;   9.0; 270;eor
        183;1973010604;    5;   9.0; 270;eor
        183;1973010605;    5;   9.0; 270;eor
        183;1973010606;    5;   8.0; 250;eor
        183;1973010607;    5;   9.0; 270;eor
        183;1973010608;    5;   9.0; 270;eor
        183;1973010609;    5;   8.0; 270;eor
        183;1973010610;    5;   9.0; 270;eor
        183;1973010611;    5;   9.0; 270;eor
        183;1973010612;    5;   9.0; 270;eor
        183;1973010613;    5;   8.0; 290;eor
        183;1973010614;    5;   7.0; 290;eor
        183;1973010615;    5;   6.0; 290;eor
        183;1973010616;    5;   6.0; 290;eor
        183;1973010617;    5;   5.0; 290;eor
        183;1973010618;    5;   6.0; 270;eor
        183;1973010619;    5;   6.0; 290;eor
        183;1973010620;    5;   6.0; 290;eor
        183;1973010621;    5;   6.0; 290;eor
        183;1973010622;    5;   6.0; 290;eor
        183;1973010623;    5;   5.0; 290;eor
        183;1973010700;    5;   4.0; 340;eor
        183;1973010701;    5;   4.0; 340;eor
        183;1973010702;    5;   3.0; 340;eor
        183;1973010703;    5;   3.0; 340;eor
        183;1973010704;    5;   3.0; 340;eor
        183;1973010705;    5;   1.0; 340;eor
        183;1973010706;    5;   1.0; 360;eor
        183;1973010707;    5;   1.0; 360;eor
        183;1973010708;    5;   2.0; 250;eor
        183;1973010709;    5;   1.0; 270;eor
        183;1973010710;    5;   2.0; 230;eor
        183;1973010711;    5;   1.0; 250;eor
        183;1973010712;    5;   1.0; 230;eor
        183;1973010713;    5;   2.0; 250;eor
        183;1973010714;    5;   3.0; 230;eor
        183;1973010715;    5;   3.0; 250;eor
        183;1973010716;    5;   5.0; 230;eor
        183;1973010717;    5;   4.0; 230;eor
        183;1973010718;    5;   4.0; 230;eor
        183;1973010719;    5;   5.0; 250;eor
        183;1973010720;    5;   5.0; 250;eor
        183;1973010721;    5;   5.0; 250;eor
        183;1973010722;    5;   4.0; 230;eor
        183;1973010723;    5;   5.0; 230;eor
        183;1973010800;    5;   6.0; 250;eor
        183;1973010801;    5;   5.0; 250;eor
        183;1973010802;    5;   6.0; 290;eor
        183;1973010803;    5;   6.0; 290;eor
        183;1973010804;    5;   5.0; 270;eor
        183;1973010805;    5;   5.0; 290;eor
        183;1973010806;    5;   6.0; 270;eor
        183;1973010807;    5;   5.0; 270;eor
        183;1973010808;    5;   6.0; 270;eor
        183;1973010809;    5;   5.0; 270;eor
        183;1973010810;    5;   5.0; 290;eor
        183;1973010811;    5;   4.0; 290;eor
        183;1973010812;    5;   5.0; 320;eor
        183;1973010813;    5;   5.0; 290;eor
        183;1973010814;    5;   5.0; 320;eor
        183;1973010815;    5;   5.0; 320;eor
        183;1973010816;    5;   4.0; 320;eor
        183;1973010817;    5;   4.0; 320;eor
        183;1973010818;    5;   5.0; 320;eor
        183;1973010819;    5;   4.0; 340;eor
        183;1973010820;    5;   4.0; 320;eor
        183;1973010821;    5;   4.0; 320;eor
        183;1973010822;    5;   3.0; 290;eor
        183;1973010823;    5;   1.0; 290;eor
        183;1973010900;    5;   2.0; 270;eor
        183;1973010901;    5;   2.0; 320;eor
        183;1973010902;    5;   3.0; 320;eor
        183;1973010903;    5;   3.0; 320;eor
        183;1973010904;    5;   1.0; 290;eor
        183;1973010905;    5;   2.0; 290;eor
        183;1973010906;    5;   4.0; 290;eor
        183;1973010907;    5;   3.0; 290;eor
        183;1973010908;    5;   2.0; 290;eor
        183;1973010909;    5;   2.0; 230;eor
        183;1973010910;    5;   2.0; 270;eor
        183;1973010911;    5;   1.0; 230;eor
        183;1973010912;    5;   1.0; 250;eor
        183;1973010913;    5;   2.0; 250;eor
        183;1973010914;    5;   3.0; 250;eor
        183;1973010915;    5;   3.0; 230;eor
        183;1973010916;    5;   4.0; 250;eor
        183;1973010917;    5;   3.0; 250;eor
        183;1973010918;    5;   3.0; 250;eor
        183;1973010919;    5;   3.0; 250;eor
        183;1973010920;    5;   3.0; 250;eor
        183;1973010921;    5;   5.0; 250;eor
        183;1973010922;    5;   6.0; 250;eor
        183;1973010923;    5;   4.0; 270;eor
        183;1973011000;    5;   4.0; 270;eor
        183;1973011001;    5;   5.0; 230;eor
        183;1973011002;    5;   5.0; 230;eor
        183;1973011003;    5;   5.0; 230;eor
        183;1973011004;    5;   5.0; 230;eor
        183;1973011005;    5;   5.0; 250;eor
        183;1973011006;    5;   5.0; 250;eor
        183;1973011007;    5;   6.0; 270;eor
        183;1973011008;    5;   6.0; 270;eor
        183;1973011009;    5;   7.0; 270;eor
        183;1973011010;    5;   7.0; 270;eor
        183;1973011011;    5;   6.0; 270;eor
        183;1973011012;    5;   6.0; 270;eor
        183;1973011013;    5;   8.0; 270;eor
        183;1973011014;    5;   8.0; 290;eor
        183;1973011015;    5;   9.0; 290;eor
        183;1973011016;    5;   8.0; 290;eor
        183;1973011017;    5;   8.0; 290;eor
        183;1973011018;    5;   8.0; 290;eor
        183;1973011019;    5;   7.0; 290;eor
        183;1973011020;    5;   6.0; 290;eor
        183;1973011021;    5;   7.0; 320;eor
        183;1973011022;    5;  10.0; 320;eor
        183;1973011023;    5;   9.0; 320;eor
        183;1973011100;    5;   6.0; 320;eor
        183;1973011101;    5;   5.0; 340;eor
        183;1973011102;    5;   5.0; 340;eor
        183;1973011103;    5;   2.0; 340;eor
        183;1973011104;    5;   3.0; 360;eor
        183;1973011105;    5;   3.0; 320;eor
        183;1973011106;    5;   2.0; 360;eor
        183;1973011107;    5;   3.0; 340;eor
        183;1973011108;    5;   3.0; 320;eor
        183;1973011109;    5;   3.0; 290;eor
        183;1973011110;    5;   3.0; 320;eor
        183;1973011111;    5;   4.0; 320;eor
        183;1973011112;    5;   3.0; 320;eor
        183;1973011113;    5;   3.0; 320;eor
        183;1973011114;    5;   3.0; 290;eor
        183;1973011115;    5;   4.0; 290;eor
        183;1973011116;    5;   2.0; 290;eor
        183;1973011117;    5;   3.0; 320;eor
        183;1973011118;    5;   3.0; 290;eor
        183;1973011119;    5;   3.0; 270;eor
        183;1973011120;    5;   3.0; 270;eor
        183;1973011121;    5;   2.0; 270;eor
        183;1973011122;    5;   2.0; 250;eor
        183;1973011123;    5;   1.0; 250;eor
        183;1973011200;    5;   4.0; 270;eor
        183;1973011201;    5;   2.0; 250;eor
        183;1973011202;    5;   2.0; 250;eor
        183;1973011203;    5;   1.0; 230;eor
        183;1973011204;    5;   1.0; 250;eor
        183;1973011205;    5;   1.0; 200;eor
        183;1973011206;    5;   2.0; 250;eor
        183;1973011207;    5;   1.0; 200;eor
        183;1973011208;    5;   1.0; 200;eor
        183;1973011209;    5;   1.0; 230;eor
        183;1973011210;    5;   1.0; 180;eor
        183;1973011211;    5;   3.0; 180;eor
        183;1973011212;    5;   1.0; 180;eor
        183;1973011213;    5;   1.0; 200;eor
        183;1973011214;    5;   1.0; 160;eor
        183;1973011215;    5;   1.0; 160;eor
        183;1973011216;    5;   1.0; 160;eor
        183;1973011217;    5;   3.0; 110;eor
        183;1973011218;    5;   2.0; 160;eor
        183;1973011219;    5;   2.0; 200;eor
        183;1973011220;    5;   2.0; 200;eor
        183;1973011221;    5;   4.0; 140;eor
        183;1973011222;    5;   3.0; 160;eor
        183;1973011223;    5;   3.0; 180;eor
        183;1973011300;    5;   3.0; 160;eor
        183;1973011301;    5;   3.0; 180;eor
        183;1973011302;    5;   3.0; 180;eor
        183;1973011303;    5;   3.0; 180;eor
        183;1973011304;    5;   4.0; 180;eor
        183;1973011305;    5;   4.0; 180;eor
        183;1973011306;    5;   4.0; 180;eor
        183;1973011307;    5;   3.0; 180;eor
        183;1973011308;    5;   4.0; 180;eor
        183;1973011309;    5;   4.0; 180;eor
        183;1973011310;    5;   5.0; 180;eor
        183;1973011311;    5;   4.0; 160;eor
        183;1973011312;    5;   4.0; 160;eor
        183;1973011313;    5;   5.0; 160;eor
        183;1973011314;    5;   6.0; 140;eor
        183;1973011315;    5;   6.0; 110;eor
        183;1973011316;    5;   6.0; 160;eor
        183;1973011317;    5;   6.0; 140;eor
        183;1973011318;    5;   7.0; 140;eor
        183;1973011319;    5;   4.0; 110;eor
        183;1973011320;    5;   6.0; 140;eor
        183;1973011321;    5;   7.0; 140;eor
        183;1973011322;    5;   5.0; 140;eor
        183;1973011323;    5;   6.0; 140;eor
        183;1973011400;    5;   5.0; 140;eor
        183;1973011401;    5;   6.0; 110;eor
        183;1973011402;    5;   6.0; 140;eor
        183;1973011403;    5;   7.0; 140;eor
        183;1973011404;    5;   7.0; 140;eor
        183;1973011405;    5;   9.0; 140;eor
        183;1973011406;    5;   7.0; 140;eor
        183;1973011407;    5;   7.0; 140;eor
        183;1973011408;    5;   4.0; 140;eor
        183;1973011409;    5;   5.0; 160;eor
        183;1973011410;    5;   8.0; 160;eor
        183;1973011411;    5;   6.0; 160;eor
        183;1973011412;    5;   8.0; 140;eor
        183;1973011413;    5;   6.0; 140;eor
        183;1973011414;    5;   7.0; 140;eor
        183;1973011415;    5;   8.0; 110;eor
        183;1973011416;    5;   8.0; 140;eor
        183;1973011417;    5;   7.0; 140;eor
        183;1973011418;    5;   8.0; 160;eor
        183;1973011419;    5;  11.0; 160;eor
        183;1973011420;    5;  10.0; 160;eor
        183;1973011421;    5;   9.0; 160;eor
        183;1973011422;    5;   9.0; 160;eor
        183;1973011423;    5;   8.0; 160;eor
        183;1973011500;    5;   8.0; 140;eor
        183;1973011501;    5;   9.0; 140;eor
        183;1973011502;    5;  10.0; 140;eor
        183;1973011503;    5;   8.0; 160;eor
        183;1973011504;    5;   8.0; 160;eor
        183;1973011505;    5;   8.0; 140;eor
        183;1973011506;    5;   9.0; 140;eor
        183;1973011507;    5;  10.0; 160;eor
        183;1973011508;    5;  10.0; 160;eor
        183;1973011509;    5;  10.0; 160;eor
        183;1973011510;    5;  11.0; 160;eor
        183;1973011511;    5;  10.0; 160;eor
        183;1973011512;    5;  11.0; 160;eor
        183;1973011513;    5;   9.0; 160;eor
        183;1973011514;    5;  10.0; 160;eor
        183;1973011515;    5;  11.0; 160;eor
        183;1973011516;    5;  11.0; 160;eor
        183;1973011517;    5;  11.0; 160;eor
        183;1973011518;    5;  13.0; 160;eor
        183;1973011519;    5;  12.0; 160;eor
        183;1973011520;    5;  12.0; 160;eor
        183;1973011521;    5;  12.0; 160;eor
        183;1973011522;    5;  12.0; 160;eor
        183;1973011523;    5;  11.0; 160;eor
        183;1973011600;    5;  11.0; 160;eor
        183;1973011601;    5;  10.0; 140;eor
        183;1973011602;    5;   9.0; 140;eor
        183;1973011603;    5;   9.0; 140;eor
        183;1973011604;    5;  10.0; 140;eor
        183;1973011605;    5;  10.0; 160;eor
        183;1973011606;    5;  10.0; 160;eor
        183;1973011607;    5;   9.0; 160;eor
        183;1973011608;    5;   9.0; 160;eor
        183;1973011609;    5;   6.0; 160;eor
        183;1973011610;    5;   8.0; 160;eor
        183;1973011611;    5;   6.0; 160;eor
        183;1973011612;    5;   7.0; 160;eor
        183;1973011613;    5;   7.0; 160;eor
        183;1973011614;    5;   7.0; 160;eor
        183;1973011615;    5;   7.0; 180;eor
        183;1973011616;    5;   6.0; 180;eor
        183;1973011617;    5;   8.0; 180;eor
        183;1973011618;    5;   6.0; 180;eor
        183;1973011619;    5;   6.0; 180;eor
        183;1973011620;    5;   5.0; 180;eor
        183;1973011621;    5;   5.0; 180;eor
        183;1973011622;    5;   4.0; 180;eor
        183;1973011623;    5;   5.0; 180;eor
        183;1973011700;    5;   5.0; 180;eor
        183;1973011701;    5;   4.0; 180;eor
        183;1973011702;    5;   4.0; 180;eor
        183;1973011703;    5;   5.0; 200;eor
        183;1973011704;    5;   3.0; 200;eor
        183;1973011705;    5;   3.0; 180;eor
        183;1973011706;    5;   5.0; 180;eor
        183;1973011707;    5;   3.0; 200;eor
        183;1973011708;    5;   3.0; 180;eor
        183;1973011709;    5;   3.0; 160;eor
        183;1973011710;    5;   4.0; 180;eor
        183;1973011711;    5;   4.0; 180;eor
        183;1973011712;    5;   3.0; 180;eor
        183;1973011713;    5;   3.0; 180;eor
        183;1973011714;    5;   3.0; 180;eor
        183;1973011715;    5;   2.0; 200;eor
        183;1973011716;    5;   1.0; 180;eor
        183;1973011717;    5;   2.0; 180;eor
        183;1973011718;    5;   2.0; 160;eor
        183;1973011719;    5;   3.0; 110;eor
        183;1973011720;    5;   3.0; 140;eor
        183;1973011721;    5;   2.0; 160;eor
        183;1973011722;    5;   1.0; 180;eor
        183;1973011723;    5;   1.0; 230;eor
        183;1973011800;    5;   1.0;  70;eor
        183;1973011801;    5;   2.0;  90;eor
        183;1973011802;    5;   2.0;  70;eor
        183;1973011803;    5;   4.0;  70;eor
        183;1973011804;    5;   3.0;  70;eor
        183;1973011805;    5;   3.0;  70;eor
        183;1973011806;    5;   3.0;  20;eor
        183;1973011807;    5;   5.0;  50;eor
        183;1973011808;    5;   3.0;  90;eor
        183;1973011809;    5;   2.0;  90;eor
        183;1973011810;    5;   3.0;  90;eor
        183;1973011811;    5;   3.0;  90;eor
        183;1973011812;    5;   2.0; 110;eor
        183;1973011813;    5;   1.0; 250;eor
        183;1973011814;    5;   0.0;   0;eor
        183;1973011815;    5;   0.0;   0;eor
        183;1973011816;    5;   0.0;   0;eor
        183;1973011817;    5;   2.0; 360;eor
        183;1973011818;    5;   5.0;  50;eor
        183;1973011819;    5;   6.0;  20;eor
        183;1973011820;    5;   5.0;  20;eor
        183;1973011821;    5;   6.0;  20;eor
        183;1973011822;    5;   5.0;  20;eor
        183;1973011823;    5;   5.0;  20;eor
        183;1973011900;    5;   5.0; 360;eor
        183;1973011901;    5;   6.0; 360;eor
        183;1973011902;    5;   5.0; 360;eor
        183;1973011903;    5;   4.0; 360;eor
        183;1973011904;    5;   4.0;  20;eor
        183;1973011905;    5;   3.0; 360;eor
        183;1973011906;    5;   2.0; 360;eor
        183;1973011907;    5;   1.0; 360;eor
        183;1973011908;    5;   1.0; 360;eor
        183;1973011909;    5;   1.0; 360;eor
        183;1973011910;    5;   0.0;   0;eor
        183;1973011911;    5;   0.0;   0;eor
        183;1973011912;    5;   0.0;   0;eor
        183;1973011913;    5;   1.0; 360;eor
        183;1973011914;    5;   1.0;  70;eor
        183;1973011915;    5;   1.0;  70;eor
        183;1973011916;    5;   1.0;  70;eor
        183;1973011917;    5;   1.0;  70;eor
        183;1973011918;    5;   1.0;  70;eor
        183;1973011919;    5;   1.0; 110;eor
        183;1973011920;    5;   1.0; 110;eor
        183;1973011921;    5;   2.0;  70;eor
        183;1973011922;    5;   4.0;  90;eor
        183;1973011923;    5;   3.0;  70;eor
        183;1973012000;    5;   4.0; 110;eor
        183;1973012001;    5;   6.0; 110;eor
        183;1973012002;    5;   7.0; 110;eor
        183;1973012003;    5;   5.0; 110;eor
        183;1973012004;    5;   6.0; 110;eor
        183;1973012005;    5;   8.0; 110;eor
        183;1973012006;    5;   8.0;  90;eor
        183;1973012007;    5;   9.0; 110;eor
        183;1973012008;    5;   9.0; 110;eor
        183;1973012009;    5;   9.0;  90;eor
        183;1973012010;    5;  10.0;  90;eor
        183;1973012011;    5;   9.0; 110;eor
        183;1973012012;    5;   9.0; 110;eor
        183;1973012013;    5;   8.0; 110;eor
        183;1973012014;    5;   7.0; 140;eor
        183;1973012015;    5;   6.0; 140;eor
        183;1973012016;    5;   6.0; 140;eor
        183;1973012017;    5;   7.0; 160;eor
        183;1973012018;    5;   7.0; 160;eor
        183;1973012019;    5;   7.0; 160;eor
        183;1973012020;    5;   7.0; 160;eor
        183;1973012021;    5;   6.0; 180;eor
        183;1973012022;    5;   6.0; 180;eor
        183;1973012023;    5;   7.0; 180;eor
        183;1973012100;    5;   5.0; 180;eor
        183;1973012101;    5;   4.0; 180;eor
        183;1973012102;    5;   5.0; 180;eor
        183;1973012103;    5;   6.0; 180;eor
        183;1973012104;    5;   6.0; 180;eor
        183;1973012105;    5;   7.0; 180;eor
        183;1973012106;    5;   8.0; 180;eor
        183;1973012107;    5;   7.0; 180;eor
        183;1973012108;    5;   8.0; 180;eor
        183;1973012109;    5;   8.0; 200;eor
        183;1973012110;    5;   6.0; 180;eor
        183;1973012111;    5;   7.0; 180;eor
        183;1973012112;    5;   5.0; 180;eor
        183;1973012113;    5;   5.0; 180;eor
        183;1973012114;    5;   4.0; 160;eor
        183;1973012115;    5;   4.0; 140;eor
        183;1973012116;    5;   7.0; 160;eor
        183;1973012117;    5;   5.0;  90;eor
        183;1973012118;    5;   5.0; 160;eor
        183;1973012119;    5;   7.0; 160;eor
        183;1973012120;    5;   7.0; 160;eor
        183;1973012121;    5;   8.0; 110;eor
        183;1973012122;    5;   7.0; 110;eor
        183;1973012123;    5;   6.0; 110;eor
        183;1973012200;    5;   5.0; 110;eor
        183;1973012201;    5;   6.0; 110;eor
        183;1973012202;    5;   8.0; 110;eor
        183;1973012203;    5;   6.0; 140;eor
        183;1973012204;    5;   5.0; 140;eor
        183;1973012205;    5;   5.0; 160;eor
        183;1973012206;    5;   4.0; 160;eor
        183;1973012207;    5;   4.0; 140;eor
        183;1973012208;    5;   5.0; 180;eor
        183;1973012209;    5;   6.0; 200;eor
        183;1973012210;    5;   6.0; 200;eor
        183;1973012211;    5;   5.0; 200;eor
        183;1973012212;    5;   5.0; 230;eor
        183;1973012213;    5;   6.0; 230;eor
        183;1973012214;    5;   7.0; 230;eor
        183;1973012215;    5;   7.0; 230;eor
        183;1973012216;    5;   7.0; 230;eor
        183;1973012217;    5;   8.0; 230;eor
        183;1973012218;    5;   7.0; 230;eor
        183;1973012219;    5;   5.0; 230;eor
        183;1973012220;    5;   5.0; 200;eor
        183;1973012221;    5;   6.0; 180;eor
        183;1973012222;    5;   6.0; 200;eor
        183;1973012223;    5;   6.0; 200;eor
        183;1973012300;    5;   6.0; 200;eor
        183;1973012301;    5;   6.0; 200;eor
        183;1973012302;    5;   5.0; 200;eor
        183;1973012303;    5;   5.0; 200;eor
        183;1973012304;    5;   6.0; 200;eor
        183;1973012305;    5;   5.0; 230;eor
        183;1973012306;    5;   5.0; 230;eor
        183;1973012307;    5;   5.0; 230;eor
        183;1973012308;    5;   5.0; 230;eor
        183;1973012309;    5;   4.0; 230;eor
        183;1973012310;    5;   4.0; 250;eor
        183;1973012311;    5;   5.0; 250;eor
        183;1973012312;    5;   4.0; 230;eor
        183;1973012313;    5;   5.0; 250;eor
        183;1973012314;    5;   4.0; 250;eor
        183;1973012315;    5;   6.0; 270;eor
        183;1973012316;    5;   5.0; 270;eor
        183;1973012317;    5;   4.0; 270;eor
        183;1973012318;    5;   4.0; 320;eor
        183;1973012319;    5;   4.0; 340;eor
        183;1973012320;    5;   2.0; 340;eor
        183;1973012321;    5;   3.0; 340;eor
        183;1973012322;    5;   3.0; 360;eor
        183;1973012323;    5;   5.0; 360;eor
        183;1973012400;    5;   3.0; 360;eor
        183;1973012401;    5;   3.0; 340;eor
        183;1973012402;    5;   3.0; 340;eor
        183;1973012403;    5;   3.0; 340;eor
        183;1973012404;    5;   3.0; 360;eor
        183;1973012405;    5;   2.0; 360;eor
        183;1973012406;    5;   3.0;  70;eor
        183;1973012407;    5;   3.0;  50;eor
        183;1973012408;    5;   2.0;  90;eor
        183;1973012409;    5;   2.0; 160;eor
        183;1973012410;    5;   2.0; 140;eor
        183;1973012411;    5;   4.0; 160;eor
        183;1973012412;    5;   4.0; 180;eor
        183;1973012413;    5;   4.0; 180;eor
        183;1973012414;    5;   6.0; 180;eor
        183;1973012415;    5;   6.0; 200;eor
        183;1973012416;    5;   5.0; 200;eor
        183;1973012417;    5;   5.0; 200;eor
        183;1973012418;    5;   6.0; 200;eor
        183;1973012419;    5;   5.0; 200;eor
        183;1973012420;    5;   5.0; 200;eor
        183;1973012421;    5;   6.0; 200;eor
        183;1973012422;    5;   6.0; 200;eor
        183;1973012423;    5;   8.0; 200;eor
        183;1973012500;    5;   8.0; 200;eor
        183;1973012501;    5;   7.0; 200;eor
        183;1973012502;    5;   7.0; 200;eor
        183;1973012503;    5;   6.0; 200;eor
        183;1973012504;    5;   8.0; 180;eor
        183;1973012505;    5;   7.0; 200;eor
        183;1973012506;    5;   7.0; 200;eor
        183;1973012507;    5;   7.0; 200;eor
        183;1973012508;    5;   8.0; 200;eor
        183;1973012509;    5;   8.0; 200;eor
        183;1973012510;    5;   8.0; 200;eor
        183;1973012511;    5;  11.0; 180;eor
        183;1973012512;    5;  11.0; 180;eor
        183;1973012513;    5;  11.0; 230;eor
        183;1973012514;    5;  11.0; 230;eor
        183;1973012515;    5;  10.0; 230;eor
        183;1973012516;    5;  10.0; 230;eor
        183;1973012517;    5;  10.0; 230;eor
        183;1973012518;    5;  10.0; 230;eor
        183;1973012519;    5;  10.0; 200;eor
        183;1973012520;    5;  10.0; 200;eor
        183;1973012521;    5;  10.0; 200;eor
        183;1973012522;    5;  10.0; 200;eor
        183;1973012523;    5;  10.0; 200;eor
        183;1973012600;    5;  10.0; 200;eor
        183;1973012601;    5;  10.0; 200;eor
        183;1973012602;    5;  10.0; 200;eor
        183;1973012603;    5;  10.0; 200;eor
        183;1973012604;    5;  10.0; 230;eor
        183;1973012605;    5;   9.0; 230;eor
        183;1973012606;    5;   9.0; 230;eor
        183;1973012607;    5;   9.0; 230;eor
        183;1973012608;    5;   9.0; 230;eor
        183;1973012609;    5;   9.0; 230;eor
        183;1973012610;    5;   9.0; 230;eor
        183;1973012611;    5;   9.0; 230;eor
        183;1973012612;    5;   9.0; 230;eor
        183;1973012613;    5;   9.0; 230;eor
        183;1973012614;    5;   8.0; 230;eor
        183;1973012615;    5;   9.0; 230;eor
        183;1973012616;    5;   9.0; 230;eor
        183;1973012617;    5;   9.0; 230;eor
        183;1973012618;    5;   9.0; 230;eor
        183;1973012619;    5;   9.0; 230;eor
        183;1973012620;    5;   9.0; 230;eor
        183;1973012621;    5;   8.0; 230;eor
        183;1973012622;    5;  10.0; 230;eor
        183;1973012623;    5;  10.0; 230;eor
        183;1973012700;    5;  10.0; 230;eor
        183;1973012701;    5;  10.0; 230;eor
        183;1973012702;    5;  11.0; 230;eor
        183;1973012703;    5;  10.0; 200;eor
        183;1973012704;    5;  11.0; 200;eor
        183;1973012705;    5;  10.0; 200;eor
        183;1973012706;    5;  10.0; 200;eor
        183;1973012707;    5;   9.0; 200;eor
        183;1973012708;    5;   8.0; 200;eor
        183;1973012709;    5;   8.0; 230;eor
